matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
33,3,SSC Napoli,33,66,73,37,36
33,4,Juventus FC,33,66,65,30,35
33,5,AC Milan,33,66,60,41,19
33,6,SS Lazio,33,62,56,46,10
33,8,US Sassuolo Calcio,33,52,55,50,5
33,9,UC Sampdoria,33,42,43,47,-4
33,10,Udinese Calcio,33,39,38,44,-6
33,12,Bologna FC 1909,33,38,44,53,-9
33,13,Genoa CFC,33,36,37,48,-11
33,14,ACF Fiorentina,33,34,42,54,-12
33,15,Spezia Calcio,33,33,42,62,-20
33,16,Torino FC,33,32,46,56,-10
33,17,Cagliari Calcio,33,31,39,56,-17
33,18,Benevento Calcio,33,31,37,66,-29
33,19,Parma Calcio 1913,33,20,36,70,-34
33,20,FC Crotone,33,18,42,83,-41
34,1,FC Internazionale Milano,34,82,74,29,45
34,2,Atalanta BC,34,69,79,40,39
34,3,Juventus FC,34,69,67,31,36
34,4,AC Milan,34,69,62,41,21
34,5,SSC Napoli,34,67,74,38,36
34,6,SS Lazio,34,65,60,49,11
34,8,US Sassuolo Calcio,34,53,56,51,5
34,9,UC Sampdoria,34,45,45,47,-2
34,11,Udinese Calcio,34,39,39,46,-7
34,12,Bologna FC 1909,34,39,47,56,-9
34,13,Genoa CFC,34,36,40,52,-12
34,14,Torino FC,34,35,47,56,-9
34,15,ACF Fiorentina,34,35,45,57,-12
34,16,Spezia Calcio,34,34,43,63,-20
34,17,Cagliari Calcio,34,32,40,57,-17
34,18,Benevento Calcio,34,31,37,68,-31
34,19,Parma Calcio 1913,34,20,36,71,-35
34,20,FC Crotone,34,18,42,85,-43
35,1,FC Internazionale Milano,35,85,79,30,49
35,2,Atalanta BC,35,72,84,42,42
35,3,AC Milan,35,72,65,41,24
35,4,SSC Napoli,35,70,78,39,39
35,5,Juventus FC,35,69,67,34,33
35,6,SS Lazio,35,65,60,51,9
35,8,US Sassuolo Calcio,35,56,58,52,6
35,9,UC Sampdoria,35,45,46,52,-6
35,11,Udinese Calcio,35,40,40,47,-7
35,12,Bologna FC 1909,35,40,48,57,-9
35,13,ACF Fiorentina,35,38,47,57,-10
35,14,Torino FC,35,36,48,57,-9
35,15,Genoa CFC,35,36,41,54,-13
35,16,Cagliari Calcio,35,35,43,58,-15
35,17,Spezia Calcio,35,34,44,67,-23
35,18,Benevento Calcio,35,31,38,71,-33
35,19,Parma Calcio 1913,35,20,38,76,-38
35,20,FC Crotone,35,18,42,90,-48
36,1,FC Internazionale Milano,36,88,82,31,51
36,2,Atalanta BC,36,75,86,42,44
36,3,AC Milan,36,75,72,41,31
36,4,SSC Napoli,36,73,83,40,43
36,5,Juventus FC,36,72,70,35,35
36,6,SS Lazio,36,68,61,51,10
36,8,US Sassuolo Calcio,36,56,59,55,4
36,9,UC Sampdoria,36,46,48,54,-6
36,11,Bologna FC 1909,36,40,48,59,-11
36,12,Udinese Calcio,36,40,41,52,-11
36,13,ACF Fiorentina,36,39,47,57,-10
36,14,Genoa CFC,36,39,43,54,-11
36,15,Cagliari Calcio,36,36,43,58,-15
36,16,Torino FC,36,36,48,64,-16
36,17,Spezia Calcio,36,35,46,69,-23
36,18,Benevento Calcio,36,31,38,73,-35
36,19,FC Crotone,36,21,44,91,-47
36,20,Parma Calcio 1913,36,20,38,77,-39
37,1,FC Internazionale Milano,37,88,84,34,50
37,2,Atalanta BC,37,78,90,45,45
37,3,SSC Napoli,37,76,85,40,45
37,4,AC Milan,37,76,72,41,31
37,5,Juventus FC,37,75,73,37,36
37,6,SS Lazio,37,68,61,53,8
37,8,US Sassuolo Calcio,37,59,62,56,6
37,9,UC Sampdoria,37,49,49,54,-5
37,11,Bologna FC 1909,37,41,50,61,-11
37,12,Udinese Calcio,37,40,41,53,-12
37,13,ACF Fiorentina,37,39,47,59,-12
37,14,Genoa CFC,37,39,46,58,-12
37,15,Spezia Calcio,37,38,50,70,-20
37,16,Cagliari Calcio,37,37,43,58,-15
37,17,Torino FC,37,36,49,68,-19
37,18,Benevento Calcio,37,32,39,74,-35
37,19,FC Crotone,37,22,45,92,-47
37,20,Parma Calcio 1913,37,20,39,80,-41
38,1,FC Internazionale Milano,38,91,89,35,54
38,2,AC Milan,38,79,74,41,33
38,3,Atalanta BC,38,78,90,47,43
38,4,Juventus FC,38,78,77,38,39
38,5,SSC Napoli,38,77,86,41,45
38,6,SS Lazio,38,68,61,55,6
38,8,US Sassuolo Calcio,38,62,64,56,8
38,9,UC Sampdoria,38,52,52,54,-2
38,11,Genoa CFC,38,42,47,58,-11
38,12,Bologna FC 1909,38,41,51,65,-14
38,13,ACF Fiorentina,38,40,47,59,-12
38,14,Udinese Calcio,38,40,42,58,-16
38,15,Spezia Calcio,38,39,52,72,-20
38,16,Cagliari Calcio,38,37,43,59,-16
38,17,Torino FC,38,37,50,69,-19
38,18,Benevento Calcio,38,33,40,75,-35
38,19,FC Crotone,38,23,45,92,-47
38,20,Parma Calcio 1913,38,20,39,83,-44
