matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
30,11,Borussia Mönchengladbach,30,37,42,55,-13
30,12,VfL Bochum 1848,30,36,30,43,-13
30,13,VfL Wolfsburg,30,34,34,51,-17
30,14,FC Augsburg,30,32,34,47,-13
30,15,Hertha BSC,30,29,32,66,-34
30,16,VfB Stuttgart,30,28,36,53,-17
30,17,Arminia Bielefeld,30,26,23,46,-23
30,18,SpVgg Greuther Fürth 1903,30,17,24,72,-48
31,1,FC Bayern München,31,75,92,30,62
31,2,Borussia Dortmund,31,63,77,46,31
31,3,Bayer 04 Leverkusen,31,55,72,44,28
31,4,RB Leipzig,31,54,66,33,33
31,5,SC Freiburg,31,52,52,37,15
31,6,1. FC Union Berlin,31,50,42,40,2
31,7,1. FC Köln,31,49,47,45,2
31,8,TSG 1899 Hoffenheim,31,46,52,47,5
31,9,Eintracht Frankfurt,31,40,42,44,-2
31,10,1. FSV Mainz 05,31,39,43,41,2
31,11,Borussia Mönchengladbach,31,38,45,58,-13
31,12,VfL Wolfsburg,31,37,39,51,-12
31,13,VfL Bochum 1848,31,36,30,45,-15
31,14,FC Augsburg,31,35,36,47,-11
31,15,Hertha BSC,31,32,34,66,-32
31,16,VfB Stuttgart,31,28,36,55,-19
31,17,Arminia Bielefeld,31,26,24,49,-25
31,18,SpVgg Greuther Fürth 1903,31,17,25,76,-51
32,1,FC Bayern München,32,75,93,33,60
32,2,Borussia Dortmund,32,63,80,50,30
32,3,Bayer 04 Leverkusen,32,58,74,44,30
32,4,SC Freiburg,32,55,56,40,16
32,5,RB Leipzig,32,54,67,36,31
32,6,1. FC Köln,32,52,51,46,5
32,7,1. FC Union Berlin,32,51,43,41,2
32,8,TSG 1899 Hoffenheim,32,46,55,51,4
32,9,1. FSV Mainz 05,32,42,46,42,4
32,10,Borussia Mönchengladbach,32,41,48,59,-11
32,11,Eintracht Frankfurt,32,40,42,46,-4
32,12,VfL Bochum 1848,32,39,34,48,-14
32,13,VfL Wolfsburg,32,38,40,52,-12
32,14,FC Augsburg,32,35,37,51,-14
32,15,Hertha BSC,32,33,35,67,-32
32,16,VfB Stuttgart,32,29,37,56,-19
32,17,Arminia Bielefeld,32,27,25,50,-25
32,18,SpVgg Greuther Fürth 1903,32,18,26,77,-51
33,1,FC Bayern München,33,76,95,35,60
33,2,Borussia Dortmund,33,66,83,51,32
33,3,Bayer 04 Leverkusen,33,61,78,46,32
33,4,RB Leipzig,33,57,71,36,35
33,5,SC Freiburg,33,55,57,44,13
33,6,1. FC Union Berlin,33,54,47,42,5
33,7,1. FC Köln,33,52,51,47,4
33,8,TSG 1899 Hoffenheim,33,46,57,55,2
33,9,1. FSV Mainz 05,33,45,48,43,5
33,10,Borussia Mönchengladbach,33,42,49,60,-11
33,11,VfL Bochum 1848,33,42,36,49,-13
33,12,Eintracht Frankfurt,33,41,43,47,-4
33,13,VfL Wolfsburg,33,41,41,52,-11
33,14,FC Augsburg,33,35,37,55,-18
33,15,Hertha BSC,33,33,36,69,-33
33,16,VfB Stuttgart,33,30,39,58,-19
33,17,Arminia Bielefeld,33,27,26,52,-26
33,18,SpVgg Greuther Fürth 1903,33,18,27,80,-53
34,1,FC Bayern München,34,77,97,37,60
34,2,Borussia Dortmund,34,69,85,52,33
34,3,Bayer 04 Leverkusen,34,64,80,47,33
34,4,RB Leipzig,34,58,72,37,35
34,5,1. FC Union Berlin,34,57,50,44,6
34,6,SC Freiburg,34,55,58,46,12
34,7,1. FC Köln,34,52,52,49,3
34,8,1. FSV Mainz 05,34,46,50,45,5
34,9,TSG 1899 Hoffenheim,34,46,58,60,-2
34,10,Borussia Mönchengladbach,34,45,54,61,-7
34,11,Eintracht Frankfurt,34,42,45,49,-4
34,12,VfL Wolfsburg,34,42,43,54,-11
34,13,VfL Bochum 1848,34,42,38,52,-14
34,14,FC Augsburg,34,38,39,56,-17
34,15,VfB Stuttgart,34,33,41,59,-18
34,16,Hertha BSC,34,33,37,71,-34
34,17,Arminia Bielefeld,34,28,27,53,-26
34,18,SpVgg Greuther Fürth 1903,34,18,28,82,-54
