matchday,position,team_name,playedGames,points,goalsFor,goalsAgainst,goalDifference
28,14,RC Strasbourg Alsace,28,33,36,41,-5
28,15,FC Girondins de Bordeaux,28,33,28,34,-6
28,16,AS Saint-Étienne,28,30,29,42,-13
28,17,FC Lorient,28,27,34,52,-18
28,18,Nîmes Olympique,28,25,27,54,-27
28,19,FC Nantes,28,24,28,44,-16
28,20,Dijon Football Côte d'Or,28,15,19,47,-28
29,1,Lille OSC,29,63,49,17,32
29,2,Paris Saint-Germain FC,29,60,63,19,44
29,3,Olympique Lyonnais,29,60,57,26,31
29,4,AS Monaco FC,29,56,56,38,18
29,5,Olympique de Marseille,29,45,38,33,5
29,6,Racing Club de Lens,29,45,44,41,3
29,7,FC Metz,29,42,35,29,6
29,8,Stade Rennais FC 1901,29,41,34,32,2
29,9,Montpellier HSC,29,41,45,48,-3
29,10,Angers SCO,29,39,33,43,-10
29,11,FC Girondins de Bordeaux,29,36,31,35,-4
29,12,OGC Nice,29,36,36,41,-5
29,13,Stade de Reims,29,35,35,36,-1
29,14,Stade Brestois 29,29,34,43,53,-10
29,15,RC Strasbourg Alsace,29,33,36,42,-6
29,16,AS Saint-Étienne,29,33,30,42,-12
29,17,FC Lorient,29,28,35,53,-18
29,18,FC Nantes,29,27,30,45,-15
29,19,Nîmes Olympique,29,26,28,55,-27
29,20,Dijon Football Côte d'Or,29,15,20,50,-30
30,1,Paris Saint-Germain FC,30,63,67,21,46
30,2,Lille OSC,30,63,50,19,31
30,3,Olympique Lyonnais,30,60,59,30,29
30,4,AS Monaco FC,30,59,60,38,22
30,5,Racing Club de Lens,30,48,46,42,4
30,6,Olympique de Marseille,30,45,38,36,2
30,7,Stade Rennais FC 1901,30,44,37,33,4
30,8,Montpellier HSC,30,44,48,49,-1
30,9,FC Metz,30,42,36,32,4
30,10,Angers SCO,30,40,33,43,-10
30,11,OGC Nice,30,39,39,41,-2
30,12,Stade de Reims,30,38,36,36,0
30,13,FC Girondins de Bordeaux,30,36,32,38,-6
30,14,Stade Brestois 29,30,35,43,53,-10
30,15,RC Strasbourg Alsace,30,33,37,44,-7
30,16,AS Saint-Étienne,30,33,30,46,-16
30,17,FC Lorient,30,29,36,54,-18
30,18,Nîmes Olympique,30,29,30,56,-26
30,19,FC Nantes,30,28,31,46,-15
30,20,Dijon Football Côte d'Or,30,15,20,51,-31
31,1,Lille OSC,31,66,51,19,32
31,2,Paris Saint-Germain FC,31,63,67,22,45
31,3,AS Monaco FC,31,62,64,38,26
31,4,Olympique Lyonnais,31,61,60,31,29
31,5,Racing Club de Lens,31,49,47,43,4
31,6,Olympique de Marseille,31,48,40,36,4
31,7,Stade Rennais FC 1901,31,45,39,35,4
31,8,Montpellier HSC,31,45,49,50,-1
31,9,FC Metz,31,42,36,36,0
31,10,OGC Nice,31,42,41,42,-1
31,11,Angers SCO,31,41,34,44,-10
31,12,Stade de Reims,31,39,38,38,0
31,13,RC Strasbourg Alsace,31,36,40,46,-6
31,14,FC Girondins de Bordeaux,31,36,34,41,-7
31,15,AS Saint-Étienne,31,36,32,46,-14
31,16,Stade Brestois 29,31,35,43,54,-11
31,17,FC Lorient,31,32,37,54,-17
31,18,Nîmes Olympique,31,29,30,58,-28
31,19,FC Nantes,31,28,32,48,-16
31,20,Dijon Football Côte d'Or,31,15,20,53,-33
32,1,Lille OSC,32,69,53,19,34
32,2,Paris Saint-Germain FC,32,66,71,23,48
32,3,AS Monaco FC,32,65,67,38,29
32,4,Olympique Lyonnais,32,64,63,31,32
32,5,Racing Club de Lens,32,52,51,44,7
32,6,Olympique de Marseille,32,49,43,39,4
32,7,Stade Rennais FC 1901,32,48,40,35,5
32,8,Montpellier HSC,32,46,52,53,-1
32,9,OGC Nice,32,43,41,42,-1
32,10,FC Metz,32,42,36,38,-2
32,11,Angers SCO,32,41,34,47,-13
32,12,Stade de Reims,32,40,38,38,0
32,13,AS Saint-Étienne,32,39,36,47,-11
32,14,RC Strasbourg Alsace,32,36,41,50,-9
32,15,FC Girondins de Bordeaux,32,36,35,45,-10
32,16,Stade Brestois 29,32,36,44,55,-11
32,17,FC Lorient,32,32,38,58,-20
32,18,Nîmes Olympique,32,30,31,59,-28
32,19,FC Nantes,32,28,32,49,-17
32,20,Dijon Football Côte d'Or,32,15,20,56,-36
33,1,Lille OSC,33,70,54,20,34
33,2,Paris Saint-Germain FC,33,69,74,25,49
33,3,AS Monaco FC,33,68,70,38,32
33,4,Olympique Lyonnais,33,67,65,32,33
33,5,Racing Club de Lens,33,53,52,45,7
33,6,Olympique de Marseille,33,52,46,41,5
33,7,Stade Rennais FC 1901,33,51,43,35,8
33,8,Montpellier HSC,33,47,53,54,-1
33,9,FC Metz,33,43,36,38,-2
33,10,OGC Nice,33,43,41,44,-3
33,11,Stade de Reims,33,41,38,38,0
33,12,Angers SCO,33,41,34,50,-16
33,13,AS Saint-Étienne,33,39,38,50,-12
33,14,RC Strasbourg Alsace,33,37,42,51,-9
33,15,Stade Brestois 29,33,37,45,56,-11
33,16,FC Girondins de Bordeaux,33,36,35,48,-13
33,17,FC Lorient,33,32,40,61,-21
33,18,Nîmes Olympique,33,31,32,60,-28
33,19,FC Nantes,33,28,33,51,-18
33,20,Dijon Football Côte d'Or,33,18,22,56,-34
34,1,Lille OSC,34,73,57,22,35
34,2,Paris Saint-Germain FC,34,72,77,26,51
34,3,AS Monaco FC,34,71,71,38,33
34,4,Olympique Lyonnais,34,67,67,35,32
34,5,Racing Club de Lens,34,56,54,46,8
34,6,Olympique de Marseille,34,55,49,42,7
34,7,Stade Rennais FC 1901,34,54,48,36,12
34,8,Montpellier HSC,34,47,54,57,-3
34,9,OGC Nice,34,46,44,45,-1
34,10,FC Metz,34,43,37,41,-4
34,11,Stade de Reims,34,41,39,41,-2
34,12,Angers SCO,34,41,34,51,-17
34,13,Stade Brestois 29,34,40,47,57,-10
34,14,AS Saint-Étienne,34,39,39,52,-13
34,15,RC Strasbourg Alsace,34,37,43,53,-10
34,16,FC Girondins de Bordeaux,34,36,36,52,-16
34,17,FC Lorient,34,35,44,62,-18
34,18,FC Nantes,34,31,35,52,-17
34,19,Nîmes Olympique,34,31,33,62,-29
34,20,Dijon Football Côte d'Or,34,18,23,61,-38
